UNIT PROCEDURE,SAMPLING POINT,PARAMETER NAME,PARAMETER DETAIL,RUN NUMBER,BATCH NUMBER,DATE OF MANUFACTURE,PROCESS START,PARAMETER DATE,LOCAL ID,VALUE_TEXT(Reported),VALUE_NUM(Recorded Full precision),UOM,LAL,UAL,LCL,UCL,LRL,URL,CL,NEL 1,NEL 2,NEL 3,NEL 4,PPK,REP,CONTROL_PRECISION,ACTION_PRECISION,REJECTION_PRECISION,SCALE,SUMMARY TABLE,DISPOSITION_DATE,RESULT_TYPE,SOURCE_SYSTEM,CTRL_VIOLATION,ACTION_VIOLATION,REJ_VIOLATION
DS-USBO:AC7-ACO,.,Product purity by SE-HPLC Main Peak,PRDS-000615,046C094652,046C094652-PRDS-000615,2008/01/21 00:00:00,2008/01/21 00:00:00,2008/01/21 00:00:00,.,99.754,99.754,%,>=99,.,99.396,.,.,.,99.631,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DS-USBO:AC7-ACO,.,Product purity by SE-HPLC Main Peak,PRDS-000615,046C094653,046C094653-PRDS-000615,2008/02/03 00:00:00,2008/02/03 00:00:00,2008/02/03 00:00:00,.,99.642,99.642,%,>=99.0,.,99.396,.,.,.,99.631,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DS-USBO:AC7-ACO,.,Product purity by SE-HPLC Main Peak,PRDS-000615,046C094654,046C094654-PRDS-000615,2008/02/11 00:00:00,2008/02/11 00:00:00,2008/02/11 00:00:00,.,99.631,99.631,%,>=99,.,99.396,.,.,.,99.631,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DS-USBO:AC7-ACO,.,Product purity by SE-HPLC Main Peak,PRDS-000615,046C094655,046C094655-PRDS-000615,2008/02/21 00:00:00,2008/02/21 00:00:00,2008/02/21 00:00:00,.,99.668,99.668,%,>=99.0,.,99.396,.,.,.,99.631,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DS-USBO:AC7-ACO,.,Product purity by SE-HPLC Main Peak,PRDS-000615,0010044344,0010044344-PRDS-000615,2009/11/21 00:00:00,2009/11/21 00:00:00,2009/11/21 00:00:00,.,99.634,99.634,%,>=99.0,.,99.396,.,.,.,99.631,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DS-USBO:AC7-ACO,.,Product purity by SE-HPLC Main Peak,PRDS-000615,0010046197,0010046197-PRDS-000615,2009/12/09 00:00:00,2009/12/09 00:00:00,2009/12/09 00:00:00,.,99.682,99.682,%,>=99.0,.,99.396,.,.,.,99.631,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DS-USBO:AC7-ACO,.,Product purity by SE-HPLC Main Peak,PRDS-000615,0010047117,0010047117-PRDS-000615,2009/12/16 00:00:00,2009/12/16 00:00:00,2009/12/16 00:00:00,.,99.690,99.69,%,>=99.0,.,99.396,.,.,.,99.631,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DS-USBO:AC7-ACO,.,Product purity by SE-HPLC Main Peak,PRDS-000615,0010048306,0010048306-PRDS-000615,2010/01/12 00:00:00,2010/01/12 00:00:00,2010/01/12 00:00:00,.,99.637,99.637,%,>=99.0,.,99.396,.,.,.,99.631,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DS-USBO:AC7-ACO,.,Product purity by SE-HPLC Main Peak,PRDS-000615,0010048370,0010048370-PRDS-000615,2010/01/22 00:00:00,2010/01/22 00:00:00,2010/01/22 00:00:00,.,99.713,99.713,%,>=99.0,.,99.396,.,.,.,99.631,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DS-USBO:AC7-ACO,.,Product purity by SE-HPLC Main Peak,PRDS-000615,0010153566,0010153566-PRDS-000615,2013/01/15 00:00:00,2013/01/15 00:00:00,2013/01/15 00:00:00,.,99.697,99.697,%,>=99,.,99.396,.,.,.,99.631,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DS-USBO:AC7-ACO,.,Product purity by SE-HPLC Main Peak,PRDS-000615,0010154555,0010154555-PRDS-000615,2013/01/23 00:00:00,2013/01/23 00:00:00,2013/01/23 00:00:00,.,99.607,99.607,%,>=99,.,99.396,.,.,.,99.631,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DS-USBO:AC7-ACO,.,Product purity by SE-HPLC Main Peak,PRDS-000615,0010155505,0010155505-PRDS-000615,2013/01/31 00:00:00,2013/01/31 00:00:00,2013/01/31 00:00:00,.,99.594,99.594,%,>=99,.,99.396,.,.,.,99.631,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DS-USBO:AC7-ACO,.,Product purity by SE-HPLC Main Peak,PRDS-000615,0010156538,0010156538-PRDS-000615,2013/02/09 00:00:00,2013/02/09 00:00:00,2013/02/09 00:00:00,.,99.616,99.616,%,>=99,.,99.396,.,.,.,99.631,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DS-USBO:AC7-ACO,.,Product purity by SE-HPLC Main Peak,PRDS-000615,0010157038,0010157038-PRDS-000615,2013/02/19 00:00:00,2013/02/19 00:00:00,2013/02/19 00:00:00,.,99.485,99.485,%,>=99,.,99.396,.,.,.,99.631,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DS-USBO:AC7-ACO,.,Product purity by SE-HPLC Main Peak,PRDS-000615,0010158369,0010158369-PRDS-000615,2013/02/28 00:00:00,2013/02/28 00:00:00,2013/02/28 00:00:00,.,99.473,99.473,%,>=99,.,99.396,.,.,.,99.631,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DS-USBO:AC7-ACO,.,Product purity by SE-HPLC Main Peak,PRDS-000615,0010181719,0010181719-PRDS-000615,2013/10/03 00:00:00,2013/10/03 00:00:00,2013/10/03 00:00:00,.,99.569,99.569,%,>=99,.,99.396,.,.,.,99.631,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DS-USBO:AC7-ACO,.,Product purity by SE-HPLC Main Peak,PRDS-000615,0010184222,0010184222-PRDS-000615,2013/10/11 00:00:00,2013/10/11 00:00:00,2013/10/11 00:00:00,.,99.627,99.627,%,>=99,.,99.396,.,.,.,99.631,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DS-USBO:AC7-ACO,.,Product purity by SE-HPLC Main Peak,PRDS-000615,0010185633,0010185633-PRDS-000615,2013/10/20 00:00:00,2013/10/20 00:00:00,2013/10/20 00:00:00,.,99.683,99.683,%,>=99,.,99.396,.,.,.,99.631,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DS-USBO:AC7-ACO,.,Product purity by SE-HPLC Main Peak,PRDS-000615,0010186906,0010186906-PRDS-000615,2013/10/29 00:00:00,2013/10/29 00:00:00,2013/10/29 00:00:00,.,99.599,99.599,%,>=99,.,99.396,.,.,.,99.631,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DS-USBO:AC7-ACO,.,Product purity by SE-HPLC Main Peak,PRDS-000615,0010188008,0010188008-PRDS-000615,2013/11/07 00:00:00,2013/11/07 00:00:00,2013/11/07 00:00:00,.,99.603,99.603,%,>=99,.,99.396,.,.,.,99.631,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DS-USBO:AC7-ACO,.,Product purity by SE-HPLC Pre-Peak,PRDS-000615,046C087549,046C087549-PRDS-000615,2007/10/25 00:00:00,2007/10/25 00:00:00,2007/10/25 00:00:00,.,0.5,0.501,% Pre-Peak,.,<=1,.,.,.,.,.,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DS-USBO:AC7-ACO,.,Product purity by SE-HPLC Pre-Peak,PRDS-000615,046C087550,046C087550-PRDS-000615,2007/11/01 00:00:00,2007/11/01 00:00:00,2007/11/01 00:00:00,.,0.5,0.462,% Pre-Peak,.,<=1,.,.,.,.,.,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DS-USBO:AC7-ACO,.,Product purity by SE-HPLC Pre-Peak,PRDS-000615,046C087551,046C087551-PRDS-000615,2007/11/09 00:00:00,2007/11/09 00:00:00,2007/11/09 00:00:00,.,0.6,0.579,% Pre-Peak,.,<=1,.,.,.,.,.,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DS-USBO:AC7-ACO,.,Product purity by SE-HPLC Pre-Peak,PRDS-000615,046C087552,046C087552-PRDS-000615,2007/11/17 00:00:00,2007/11/17 00:00:00,2007/11/17 00:00:00,.,0.4,0.413,% Pre-Peak,.,<=1,.,.,.,.,.,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DS-USBO:AC7-ACO,.,Product purity by SE-HPLC Pre-Peak,PRDS-000615,046C087554,046C087554-PRDS-000615,2007/11/26 00:00:00,2007/11/26 00:00:00,2007/11/26 00:00:00,.,0.3,0.348,% Pre-Peak,.,<=1,.,.,.,.,.,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DS-USBO:AC7-ACO,.,Product purity by SE-HPLC Pre-Peak,PRDS-000615,046C094647,046C094647-PRDS-000615,2007/12/03 00:00:00,2007/12/03 00:00:00,2007/12/03 00:00:00,.,0.3,0.3,% Pre-Peak,.,.,.,.,.,.,.,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DS-USBO:AC7-ACO,.,Product purity by SE-HPLC Pre-Peak,PRDS-000615,046C094649,046C094649-PRDS-000615,2007/12/13 00:00:00,2007/12/13 00:00:00,2007/12/13 00:00:00,.,0.5,0.494,% Pre-Peak,.,.,.,.,.,.,.,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DS-USBO:AC7-ACO,.,Product purity by SE-HPLC Pre-Peak,PRDS-000615,046C094650,046C094650-PRDS-000615,2007/12/20 00:00:00,2007/12/20 00:00:00,2007/12/20 00:00:00,.,0.4,0.376,% Pre-Peak,.,.,.,.,.,.,.,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DS-USBO:AC7-ACO,.,Product purity by SE-HPLC Pre-Peak,PRDS-000615,046C094651,046C094651-PRDS-000615,2008/01/12 00:00:00,2008/01/12 00:00:00,2008/01/12 00:00:00,.,0.3,0.308,% Pre-Peak,.,<=1,.,.,.,.,.,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DS-USBO:AC7-ACO,.,Product purity by SE-HPLC Pre-Peak,PRDS-000615,046C094652,046C094652-PRDS-000615,2008/01/21 00:00:00,2008/01/21 00:00:00,2008/01/21 00:00:00,.,0.2,0.245,% Pre-Peak,.,<=1,.,.,.,.,.,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DS-USBO:AC7-ACO,.,Product purity by SE-HPLC Pre-Peak,PRDS-000615,046C094653,046C094653-PRDS-000615,2008/02/03 00:00:00,2008/02/03 00:00:00,2008/02/03 00:00:00,.,0.4,0.358,% Pre-Peak,.,<=1,.,.,.,.,.,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DS-USBO:AC7-ACO,.,Product purity by SE-HPLC Pre-Peak,PRDS-000615,046C094654,046C094654-PRDS-000615,2008/02/11 00:00:00,2008/02/11 00:00:00,2008/02/11 00:00:00,.,0.4,0.368,% Pre-Peak,.,<=1,.,.,.,.,.,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DS-USBO:AC7-ACO,.,Product purity by SE-HPLC Pre-Peak,PRDS-000615,046C094655,046C094655-PRDS-000615,2008/02/21 00:00:00,2008/02/21 00:00:00,2008/02/21 00:00:00,.,0.3,0.331,% Pre-Peak,.,.,.,.,.,.,.,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DS-USBO:AC7-ACO,.,Product purity by SE-HPLC Pre-Peak,PRDS-000615,0010044344,0010044344-PRDS-000615,2009/11/21 00:00:00,2009/11/21 00:00:00,2009/11/21 00:00:00,.,0.4,0.366,% Pre-Peak,.,<=1,.,.,.,.,.,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DS-USBO:AC7-ACO,.,Product purity by SE-HPLC Pre-Peak,PRDS-000615,0010046197,0010046197-PRDS-000615,2009/12/09 00:00:00,2009/12/09 00:00:00,2009/12/09 00:00:00,.,0.3,0.318,% Pre-Peak,.,<=1,.,.,.,.,.,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DS-USBO:AC7-ACO,.,Product purity by SE-HPLC Pre-Peak,PRDS-000615,0010047117,0010047117-PRDS-000615,2009/12/16 00:00:00,2009/12/16 00:00:00,2009/12/16 00:00:00,.,0.3,0.31,% Pre-Peak,.,<=1,.,.,.,.,.,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DS-USBO:AC7-ACO,.,Product purity by SE-HPLC Pre-Peak,PRDS-000615,0010048306,0010048306-PRDS-000615,2010/01/12 00:00:00,2010/01/12 00:00:00,2010/01/12 00:00:00,.,0.4,0.363,% Pre-Peak,.,<=1,.,.,.,.,.,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DS-USBO:AC7-ACO,.,Product purity by SE-HPLC Pre-Peak,PRDS-000615,0010048370,0010048370-PRDS-000615,2010/01/22 00:00:00,2010/01/22 00:00:00,2010/01/22 00:00:00,.,0.3,0.287,% Pre-Peak,.,<=1,.,.,.,.,.,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DS-USBO:AC7-ACO,.,Product purity by SE-HPLC Pre-Peak,PRDS-000615,0010153566,0010153566-PRDS-000615,2013/01/15 00:00:00,2013/01/15 00:00:00,2013/01/15 00:00:00,.,0.3,0.302,% Pre-Peak,.,<=1,.,.,.,.,.,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DS-USBO:AC7-ACO,.,Product purity by SE-HPLC Pre-Peak,PRDS-000615,0010154555,0010154555-PRDS-000615,2013/01/23 00:00:00,2013/01/23 00:00:00,2013/01/23 00:00:00,.,0.4,0.392,% Pre-Peak,.,<=1,.,.,.,.,.,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DS-USBO:AC7-ACO,.,Product purity by SE-HPLC Pre-Peak,PRDS-000615,0010155505,0010155505-PRDS-000615,2013/01/31 00:00:00,2013/01/31 00:00:00,2013/01/31 00:00:00,.,0.4,0.405,% Pre-Peak,.,<=1,.,.,.,.,.,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DS-USBO:AC7-ACO,.,Product purity by SE-HPLC Pre-Peak,PRDS-000615,0010156538,0010156538-PRDS-000615,2013/02/09 00:00:00,2013/02/09 00:00:00,2013/02/09 00:00:00,.,0.4,0.383,% Pre-Peak,.,<=1,.,.,.,.,.,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DS-USBO:AC7-ACO,.,Product purity by SE-HPLC Pre-Peak,PRDS-000615,0010157038,0010157038-PRDS-000615,2013/02/19 00:00:00,2013/02/19 00:00:00,2013/02/19 00:00:00,.,0.5,0.514,% Pre-Peak,.,<=1,.,.,.,.,.,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DS-USBO:AC7-ACO,.,Product purity by SE-HPLC Pre-Peak,PRDS-000615,0010158369,0010158369-PRDS-000615,2013/02/28 00:00:00,2013/02/28 00:00:00,2013/02/28 00:00:00,.,0.5,0.526,% Pre-Peak,.,<=1,.,.,.,.,.,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DS-USBO:AC7-ACO,.,Product purity by SE-HPLC Pre-Peak,PRDS-000615,0010181719,0010181719-PRDS-000615,2013/10/03 00:00:00,2013/10/03 00:00:00,2013/10/03 00:00:00,.,0.430,0.43,%,.,<=1,.,.,.,.,.,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DS-USBO:AC7-ACO,.,Product purity by SE-HPLC Pre-Peak,PRDS-000615,0010184222,0010184222-PRDS-000615,2013/10/11 00:00:00,2013/10/11 00:00:00,2013/10/11 00:00:00,.,0.372,0.372,%,.,<=1,.,.,.,.,.,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DS-USBO:AC7-ACO,.,Product purity by SE-HPLC Pre-Peak,PRDS-000615,0010185633,0010185633-PRDS-000615,2013/10/20 00:00:00,2013/10/20 00:00:00,2013/10/20 00:00:00,.,0.316,0.316,%,.,<=1,.,.,.,.,.,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DS-USBO:AC7-ACO,.,Product purity by SE-HPLC Pre-Peak,PRDS-000615,0010186906,0010186906-PRDS-000615,2013/10/29 00:00:00,2013/10/29 00:00:00,2013/10/29 00:00:00,.,0.400,0.4,%,.,<=1,.,.,.,.,.,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DS-USBO:AC7-ACO,.,Product purity by SE-HPLC Pre-Peak,PRDS-000615,0010188008,0010188008-PRDS-000615,2013/11/07 00:00:00,2013/11/07 00:00:00,2013/11/07 00:00:00,.,0.396,0.396,%,.,<=1,.,.,.,.,.,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DS-USBO:AC7-ACO,.,Protein Concentration,PRDS-000615,046C087548,046C087548-PRDS-000615,2007/04/29 00:00:00,2007/04/29 00:00:00,2007/04/29 00:00:00,.,9.93,9.93,mg/mL,9,11,.,.,.,.,.,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,NUMBER,LEGACY_SM,.,.,.
DS-USBO:AC7-ACO,.,Protein Concentration,PRDS-000615,046C087549,046C087549-PRDS-000615,2007/10/25 00:00:00,2007/10/25 00:00:00,2007/10/25 00:00:00,.,10.0,9.96,mg/mL,9.0,11.0,9.446,10.361,.,.,9.904,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DS-USBO:AC7-ACO,.,Protein Concentration,PRDS-000615,046C087550,046C087550-PRDS-000615,2007/11/01 00:00:00,2007/11/01 00:00:00,2007/11/01 00:00:00,.,9.7,9.72,mg/mL,9,11,9.446,10.361,.,.,9.904,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DS-USBO:AC7-ACO,.,Protein Concentration,PRDS-000615,046C087551,046C087551-PRDS-000615,2007/11/09 00:00:00,2007/11/09 00:00:00,2007/11/09 00:00:00,.,9.9,9.93,mg/mL,9.0,11.0,9.446,10.361,.,.,9.904,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DS-USBO:AC7-ACO,.,Protein Concentration,PRDS-000615,046C087552,046C087552-PRDS-000615,2007/11/17 00:00:00,2007/11/17 00:00:00,2007/11/17 00:00:00,.,10.1,10.1,mg/mL,9.0,11.0,9.446,10.361,.,.,9.904,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DS-USBO:AC7-ACO,.,Protein Concentration,PRDS-000615,046C087554,046C087554-PRDS-000615,2007/11/26 00:00:00,2007/11/26 00:00:00,2007/11/26 00:00:00,.,10.1,10.1,mg/mL,9,11,9.446,10.361,.,.,9.904,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DS-USBO:AC7-ACO,.,Protein Concentration,PRDS-000615,046C094647,046C094647-PRDS-000615,2007/12/03 00:00:00,2007/12/03 00:00:00,2007/12/03 00:00:00,.,10.1,10.1,mg/mL,9.0,11.0,9.446,10.361,.,.,9.904,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DS-USBO:AC7-ACO,.,Protein Concentration,PRDS-000615,046C094649,046C094649-PRDS-000615,2007/12/13 00:00:00,2007/12/13 00:00:00,2007/12/13 00:00:00,.,9.9,9.94,mg/mL,9,11,9.446,10.361,.,.,9.904,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DS-USBO:AC7-ACO,.,Protein Concentration,PRDS-000615,046C094650,046C094650-PRDS-000615,2007/12/20 00:00:00,2007/12/20 00:00:00,2007/12/20 00:00:00,.,10.0,9.96,mg/mL,9,11,9.446,10.361,.,.,9.904,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DS-USBO:AC7-ACO,.,Protein Concentration,PRDS-000615,046C094651,046C094651-PRDS-000615,2008/01/12 00:00:00,2008/01/12 00:00:00,2008/01/12 00:00:00,.,9.6,9.64,mg/mL,9,11,9.446,10.361,.,.,9.904,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DS-USBO:AC7-ACO,.,Protein Concentration,PRDS-000615,046C094652,046C094652-PRDS-000615,2008/01/21 00:00:00,2008/01/21 00:00:00,2008/01/21 00:00:00,.,9.9,9.88,mg/mL,9,11,9.446,10.361,.,.,9.904,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DS-USBO:AC7-ACO,.,Protein Concentration,PRDS-000615,046C094653,046C094653-PRDS-000615,2008/02/03 00:00:00,2008/02/03 00:00:00,2008/02/03 00:00:00,.,9.9,9.89,mg/mL,9.0,11.0,9.446,10.361,.,.,9.904,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DS-USBO:AC7-ACO,.,Protein Concentration,PRDS-000615,046C094654,046C094654-PRDS-000615,2008/02/11 00:00:00,2008/02/11 00:00:00,2008/02/11 00:00:00,.,10.1,10.1,mg/mL,9,11,9.446,10.361,.,.,9.904,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DS-USBO:AC7-ACO,.,Protein Concentration,PRDS-000615,046C094655,046C094655-PRDS-000615,2008/02/21 00:00:00,2008/02/21 00:00:00,2008/02/21 00:00:00,.,9.9,9.85,mg/mL,9,11,9.446,10.361,.,.,9.904,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DS-USBO:AC7-ACO,.,Protein Concentration,PRDS-000615,0010044344,0010044344-PRDS-000615,2009/11/21 00:00:00,2009/11/21 00:00:00,2009/11/21 00:00:00,.,9.8,9.77,mg/mL,9.0,11.0,9.446,10.361,.,.,9.904,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DS-USBO:AC7-ACO,.,Protein Concentration,PRDS-000615,0010046197,0010046197-PRDS-000615,2009/12/09 00:00:00,2009/12/09 00:00:00,2009/12/09 00:00:00,.,9.8,9.78,mg/mL,9.0,11.0,9.446,10.361,.,.,9.904,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DS-USBO:AC7-ACO,.,Protein Concentration,PRDS-000615,0010047117,0010047117-PRDS-000615,2009/12/16 00:00:00,2009/12/16 00:00:00,2009/12/16 00:00:00,.,9.9,9.94,mg/mL,9.0,11.0,9.446,10.361,.,.,9.904,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DS-USBO:AC7-ACO,.,Protein Concentration,PRDS-000615,0010048306,0010048306-PRDS-000615,2010/01/12 00:00:00,2010/01/12 00:00:00,2010/01/12 00:00:00,.,9.7,9.69,mg/mL,9.0,11.0,9.446,10.361,.,.,9.904,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DS-USBO:AC7-ACO,.,Protein Concentration,PRDS-000615,0010048370,0010048370-PRDS-000615,2010/01/22 00:00:00,2010/01/22 00:00:00,2010/01/22 00:00:00,.,9.6,9.63,mg/mL,9.0,11.0,9.446,10.361,.,.,9.904,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DS-USBO:AC7-ACO,.,Protein Concentration,PRDS-000615,0010153566,0010153566-PRDS-000615,2013/01/15 00:00:00,2013/01/15 00:00:00,2013/01/15 00:00:00,.,10.0,9.95,mg/mL,9,11,9.446,10.361,.,.,9.904,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DS-USBO:AC7-ACO,.,Protein Concentration,PRDS-000615,0010154555,0010154555-PRDS-000615,2013/01/23 00:00:00,2013/01/23 00:00:00,2013/01/23 00:00:00,.,9.8,9.75,mg/mL,9,11,9.446,10.361,.,.,9.904,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DS-USBO:AC7-ACO,.,Protein Concentration,PRDS-000615,0010155505,0010155505-PRDS-000615,2013/01/31 00:00:00,2013/01/31 00:00:00,2013/01/31 00:00:00,.,9.8,9.76,mg/mL,9,11,9.446,10.361,.,.,9.904,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DS-USBO:AC7-ACO,.,Protein Concentration,PRDS-000615,0010156538,0010156538-PRDS-000615,2013/02/09 00:00:00,2013/02/09 00:00:00,2013/02/09 00:00:00,.,10.1,10.1,mg/mL,9,11,9.446,10.361,.,.,9.904,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DS-USBO:AC7-ACO,.,Protein Concentration,PRDS-000615,0010157038,0010157038-PRDS-000615,2013/02/19 00:00:00,2013/02/19 00:00:00,2013/02/19 00:00:00,.,9.8,9.8,mg/mL,9,11,9.446,10.361,.,.,9.904,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DS-USBO:AC7-ACO,.,Protein Concentration,PRDS-000615,0010158369,0010158369-PRDS-000615,2013/02/28 00:00:00,2013/02/28 00:00:00,2013/02/28 00:00:00,.,9.9,9.92,mg/mL,9,11,9.446,10.361,.,.,9.904,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
DS-USBO:AC7-ACO,.,Protein Concentration,PRDS-000615,0010181719,0010181719-PRDS-000615,2013/10/03 00:00:00,2013/10/03 00:00:00,2013/10/03 00:00:00,.,9.8,9.77,mg/mL,9,11,9.446,10.361,.,.,9.904,YES,YES,YES,YES,Y,E,.,.,.,LIN,.,.,NUMBER,SMLIMS,.,.,.
